Date,Start (ET),Visitor/Neutral,PTS_Visitor,Home/Neutral,PTS_Home,OT?,Attend.,Arena,Notes,Season
Mon Dec 9 2019,9:00p,Minnesota Timberwolves,109,Phoenix Suns,125,,13230,Talking Stick Resort Arena,,2020
Mon Dec 9 2019,9:00p,Oklahoma City Thunder,104,Utah Jazz,90,,18306,Vivint Smart Home Arena,,2020
Mon Dec 9 2019,10:30p,Memphis Grizzlies,110,Golden State Warriors,102,,18064,Chase Center,,2020
Tue Dec 10 2019,7:00p,Washington Wizards,107,Charlotte Hornets,114,,10626,Spectrum Center,,2020
Tue Dec 10 2019,8:00p,Atlanta Hawks,121,Miami Heat,135,OT,19600,AmericanAirlines Arena,,2020
Tue Dec 10 2019,8:00p,Denver Nuggets,92,Philadelphia 76ers,97,,20591,Wells Fargo Center,,2020
Tue Dec 10 2019,10:00p,New York Knicks,87,Portland Trail Blazers,115,,19393,Moda Center,,2020
Wed Dec 11 2019,7:00p,Houston Rockets,116,Cleveland Cavaliers,110,,17122,Rocket Mortgage Fieldhouse,,2020
Wed Dec 11 2019,7:00p,Boston Celtics,117,Indiana Pacers,122,,15637,Bankers Life Fieldhouse,,2020
Wed Dec 11 2019,7:00p,Los Angeles Lakers,96,Orlando Magic,87,,18846,Amway Center,,2020
Wed Dec 11 2019,7:00p,Los Angeles Clippers,112,Toronto Raptors,92,,20144,Scotiabank Arena,,2020
Wed Dec 11 2019,7:30p,Charlotte Hornets,113,Brooklyn Nets,108,,15631,Barclays Center,,2020
Wed Dec 11 2019,8:00p,Atlanta Hawks,102,Chicago Bulls,136,,15084,United Center,,2020
Wed Dec 11 2019,8:00p,Utah Jazz,127,Minnesota Timberwolves,116,,12369,Target Center,,2020
Wed Dec 11 2019,9:00p,Memphis Grizzlies,115,Phoenix Suns,108,,12254,Talking Stick Resort Arena,,2020
Wed Dec 11 2019,9:30p,New Orleans Pelicans,112,Milwaukee Bucks,127,,17385,Fiserv Forum,,2020
Wed Dec 11 2019,10:00p,Oklahoma City Thunder,93,Sacramento Kings,94,,16723,Golden 1 Center,,2020
Wed Dec 11 2019,10:30p,New York Knicks,124,Golden State Warriors,122,OT,18064,Chase Center,,2020
Thu Dec 12 2019,8:00p,Philadelphia 76ers,115,Boston Celtics,109,,19156,TD Garden,,2020
Thu Dec 12 2019,8:30p,Cleveland Cavaliers,117,San Antonio Spurs,109,OT,18354,AT&T Center,,2020
Thu Dec 12 2019,9:00p,Dallas Mavericks,122,Detroit Pistons,111,,20064,Mexico City Arena,at Mexico City Mexico,2020
Thu Dec 12 2019,10:30p,Portland Trail Blazers,99,Denver Nuggets,114,,18828,Pepsi Center,,2020
Fri Dec 13 2019,7:00p,Los Angeles Lakers,113,Miami Heat,110,,20013,AmericanAirlines Arena,,2020
Fri Dec 13 2019,7:00p,Houston Rockets,130,Orlando Magic,107,,16335,Amway Center,,2020
Fri Dec 13 2019,7:00p,New Orleans Pelicans,109,Philadelphia 76ers,116,,20620,Wells Fargo Center,,2020
Fri Dec 13 2019,7:30p,Indiana Pacers,110,Atlanta Hawks,100,,15121,State Farm Arena,,2020
Fri Dec 13 2019,8:00p,Charlotte Hornets,83,Chicago Bulls,73,,18377,United Center,,2020
Fri Dec 13 2019,8:00p,Milwaukee Bucks,127,Memphis Grizzlies,114,,16109,FedEx Forum,,2020
Fri Dec 13 2019,9:00p,Golden State Warriors,106,Utah Jazz,114,,18306,Vivint Smart Home Arena,,2020
Fri Dec 13 2019,9:30p,Los Angeles Clippers,124,Minnesota Timberwolves,117,,17585,Target Center,,2020
Fri Dec 13 2019,10:00p,New York Knicks,103,Sacramento Kings,101,,17583,Golden 1 Center,,2020
Sat Dec 14 2019,5:00p,San Antonio Spurs,121,Phoenix Suns,119,OT,20013,Mexico City Arena,at Mexico City Mexico,2020
Sat Dec 14 2019,7:30p,Brooklyn Nets,102,Toronto Raptors,110,,19800,Scotiabank Arena,,2020
Sat Dec 14 2019,8:00p,Los Angeles Clippers,106,Chicago Bulls,109,,18426,United Center,,2020
Sat Dec 14 2019,8:00p,Washington Wizards,111,Memphis Grizzlies,128,,15631,FedEx Forum,,2020
Sat Dec 14 2019,8:30p,Miami Heat,122,Dallas Mavericks,118,OT,20333,American Airlines Center,,2020
Sat Dec 14 2019,8:30p,Cleveland Cavaliers,108,Milwaukee Bucks,125,,17481,Fiserv Forum,,2020
Sat Dec 14 2019,9:00p,Oklahoma City Thunder,102,Denver Nuggets,110,,19520,Pepsi Center,,2020
Sat Dec 14 2019,9:00p,Detroit Pistons,115,Houston Rockets,107,,18055,Toyota Center,,2020
Sun Dec 15 2019,3:30p,Orlando Magic,130,New Orleans Pelicans,119,,15388,Smoothie King Center,,2020
Sun Dec 15 2019,5:00p,Charlotte Hornets,85,Indiana Pacers,107,,16061,Bankers Life Fieldhouse,,2020
Sun Dec 15 2019,6:00p,Los Angeles Lakers,101,Atlanta Hawks,96,,16962,State Farm Arena,,2020
Sun Dec 15 2019,6:00p,Philadelphia 76ers,89,Brooklyn Nets,109,,17732,Barclays Center,,2020
Sun Dec 15 2019,8:00p,New York Knicks,105,Denver Nuggets,111,,18867,Pepsi Center,,2020
Sun Dec 15 2019,8:30p,Sacramento Kings,100,Golden State Warriors,79,,18064,Chase Center,,2020
Mon Dec 16 2019,7:00p,Washington Wizards,133,Detroit Pistons,119,,14632,Little Caesars Arena,,2020
Mon Dec 16 2019,7:30p,Cleveland Cavaliers,113,Toronto Raptors,133,,19800,Scotiabank Arena,,2020
Mon Dec 16 2019,8:00p,San Antonio Spurs,107,Houston Rockets,109,,18055,Toyota Center,,2020
Mon Dec 16 2019,8:00p,Miami Heat,111,Memphis Grizzlies,118,,14021,FedEx Forum,,2020
Mon Dec 16 2019,8:00p,Dallas Mavericks,120,Milwaukee Bucks,116,,17727,Fiserv Forum,,2020
Mon Dec 16 2019,8:00p,Chicago Bulls,106,Oklahoma City Thunder,109,,18203,Chesapeake Energy Arena,,2020
Mon Dec 16 2019,9:00p,Portland Trail Blazers,111,Phoenix Suns,110,,14193,Talking Stick Resort Arena,,2020
Tue Dec 17 2019,7:00p,Sacramento Kings,102,Charlotte Hornets,110,,13229,Spectrum Center,,2020
Tue Dec 17 2019,7:00p,Los Angeles Lakers,102,Indiana Pacers,105,,17923,Bankers Life Fieldhouse,,2020
Tue Dec 17 2019,7:30p,Atlanta Hawks,120,New York Knicks,143,,18268,Madison Square Garden (IV),,2020
Tue Dec 17 2019,8:00p,Brooklyn Nets,108,New Orleans Pelicans,101,OT,15177,Smoothie King Center,,2020
Tue Dec 17 2019,9:00p,Orlando Magic,102,Utah Jazz,109,,18306,Vivint Smart Home Arena,,2020
Tue Dec 17 2019,10:30p,Phoenix Suns,99,Los Angeles Clippers,120,,19068,STAPLES Center,,2020
Wed Dec 18 2019,7:00p,Charlotte Hornets,98,Cleveland Cavaliers,100,,17023,Rocket Mortgage Fieldhouse,,2020
Wed Dec 18 2019,7:00p,Toronto Raptors,112,Detroit Pistons,99,,15319,Little Caesars Arena,,2020
Wed Dec 18 2019,7:00p,Miami Heat,108,Philadelphia 76ers,104,,20715,Wells Fargo Center,,2020
Wed Dec 18 2019,7:00p,Chicago Bulls,110,Washington Wizards,109,OT,14987,Capital One Arena,,2020
Wed Dec 18 2019,8:00p,New Orleans Pelicans,107,Minnesota Timberwolves,99,,12490,Target Center,,2020
Wed Dec 18 2019,8:00p,Memphis Grizzlies,122,Oklahoma City Thunder,126,,18203,Chesapeake Energy Arena,,2020
Wed Dec 18 2019,9:00p,Orlando Magic,104,Denver Nuggets,113,,18182,Pepsi Center,,2020
Wed Dec 18 2019,9:30p,Boston Celtics,109,Dallas Mavericks,103,,20181,American Airlines Center,,2020
Wed Dec 18 2019,10:00p,Golden State Warriors,112,Portland Trail Blazers,122,,19393,Moda Center,,2020
Thu Dec 19 2019,7:30p,Utah Jazz,111,Atlanta Hawks,106,,16739,State Farm Arena,,2020
Thu Dec 19 2019,8:00p,Los Angeles Lakers,104,Milwaukee Bucks,111,,18051,Fiserv Forum,,2020
Thu Dec 19 2019,8:30p,Brooklyn Nets,105,San Antonio Spurs,118,,18354,AT&T Center,,2020
Thu Dec 19 2019,10:30p,Houston Rockets,122,Los Angeles Clippers,117,,19068,STAPLES Center,,2020
Fri Dec 20 2019,7:00p,Memphis Grizzlies,107,Cleveland Cavaliers,114,,19432,Rocket Mortgage Fieldhouse,,2020
Fri Dec 20 2019,7:00p,Sacramento Kings,105,Indiana Pacers,119,,14649,Bankers Life Fieldhouse,,2020
Fri Dec 20 2019,7:30p,Detroit Pistons,93,Boston Celtics,114,,19156,TD Garden,,2020
Fri Dec 20 2019,7:30p,Washington Wizards,118,Toronto Raptors,122,,19800,Scotiabank Arena,,2020
Fri Dec 20 2019,8:00p,New York Knicks,114,Miami Heat,129,,19704,AmericanAirlines Arena,,2020
Fri Dec 20 2019,8:00p,Phoenix Suns,108,Oklahoma City Thunder,126,,18203,Chesapeake Energy Arena,,2020
Fri Dec 20 2019,8:00p,Dallas Mavericks,117,Philadelphia 76ers,98,,20778,Wells Fargo Center,,2020
Fri Dec 20 2019,9:00p,Minnesota Timberwolves,100,Denver Nuggets,109,,19520,Pepsi Center,,2020
Fri Dec 20 2019,10:00p,Orlando Magic,103,Portland Trail Blazers,118,,19393,Moda Center,,2020
Fri Dec 20 2019,10:30p,New Orleans Pelicans,102,Golden State Warriors,106,,18064,Chase Center,,2020
Sat Dec 21 2019,5:00p,Utah Jazz,114,Charlotte Hornets,107,,16187,Spectrum Center,,2020
Sat Dec 21 2019,6:00p,Atlanta Hawks,112,Brooklyn Nets,122,,16496,Barclays Center,,2020
Sat Dec 21 2019,7:00p,Chicago Bulls,119,Detroit Pistons,107,,15948,Little Caesars Arena,,2020
Sat Dec 21 2019,7:00p,Washington Wizards,108,Philadelphia 76ers,125,,20529,Wells Fargo Center,,2020
Sat Dec 21 2019,7:30p,Milwaukee Bucks,123,New York Knicks,102,,18124,Madison Square Garden (IV),,2020
Sat Dec 21 2019,8:00p,Sacramento Kings,115,Memphis Grizzlies,119,,15603,FedEx Forum,,2020
Sat Dec 21 2019,8:30p,Los Angeles Clippers,134,San Antonio Spurs,109,,18354,AT&T Center,,2020
Sat Dec 21 2019,9:00p,Houston Rockets,139,Phoenix Suns,125,,16061,Talking Stick Resort Arena,,2020
Sat Dec 21 2019,10:00p,Minnesota Timberwolves,106,Portland Trail Blazers,113,,19393,Moda Center,,2020
Sun Dec 22 2019,3:30p,Dallas Mavericks,107,Toronto Raptors,110,,19800,Scotiabank Arena,,2020
Sun Dec 22 2019,6:00p,Charlotte Hornets,93,Boston Celtics,119,,19156,TD Garden,,2020
Sun Dec 22 2019,7:00p,Indiana Pacers,89,Milwaukee Bucks,117,,18029,Fiserv Forum,,2020
Sun Dec 22 2019,7:00p,Los Angeles Clippers,112,Oklahoma City Thunder,118,,18203,Chesapeake Energy Arena,,2020
Sun Dec 22 2019,9:30p,Denver Nuggets,128,Los Angeles Lakers,104,,18997,STAPLES Center,,2020
Mon Dec 23 2019,7:00p,Atlanta Hawks,118,Cleveland Cavaliers,121,,18007,Rocket Mortgage Fieldhouse,,2020
Mon Dec 23 2019,7:00p,Philadelphia 76ers,125,Detroit Pistons,109,,16476,Little Caesars Arena,,2020
Mon Dec 23 2019,7:00p,Toronto Raptors,115,Indiana Pacers,120,OT,17164,Bankers Life Fieldhouse,,2020
Mon Dec 23 2019,7:00p,Washington Wizards,121,New York Knicks,115,,19413,Madison Square Garden (IV),,2020
Mon Dec 23 2019,7:00p,Chicago Bulls,95,Orlando Magic,103,,18846,Amway Center,,2020
Mon Dec 23 2019,7:30p,Utah Jazz,104,Miami Heat,107,,19890,AmericanAirlines Arena,,2020
Mon Dec 23 2019,8:00p,San Antonio Spurs,145,Memphis Grizzlies,115,,16776,FedEx Forum,,2020
Mon Dec 23 2019,9:00p,Denver Nuggets,113,Phoenix Suns,111,,16041,Talking Stick Resort Arena,,2020
Mon Dec 23 2019,10:00p,New Orleans Pelicans,102,Portland Trail Blazers,94,,19499,Moda Center,,2020
Mon Dec 23 2019,10:00p,Houston Rockets,113,Sacramento Kings,104,,17583,Golden 1 Center,,2020
Mon Dec 23 2019,10:30p,Minnesota Timberwolves,104,Golden State Warriors,113,,18064,Chase Center,,2020
Wed Dec 25 2019,12:00p,Boston Celtics,118,Toronto Raptors,102,,19800,Scotiabank Arena,,2020
Wed Dec 25 2019,2:30p,Milwaukee Bucks,109,Philadelphia 76ers,121,,21028,Wells Fargo Center,,2020
Wed Dec 25 2019,5:00p,Houston Rockets,104,Golden State Warriors,116,,18064,Chase Center,,2020
Wed Dec 25 2019,8:00p,Los Angeles Clippers,111,Los Angeles Lakers,106,,18997,STAPLES Center,,2020
Wed Dec 25 2019,10:30p,New Orleans Pelicans,112,Denver Nuggets,100,,19520,Pepsi Center,,2020
Thu Dec 26 2019,7:00p,Washington Wizards,102,Detroit Pistons,132,,17188,Little Caesars Arena,,2020
Thu Dec 26 2019,7:30p,New York Knicks,94,Brooklyn Nets,82,,17732,Barclays Center,,2020
Thu Dec 26 2019,8:00p,San Antonio Spurs,98,Dallas Mavericks,102,,20427,American Airlines Center,,2020
Thu Dec 26 2019,8:00p,Memphis Grizzlies,110,Oklahoma City Thunder,97,,18203,Chesapeake Energy Arena,,2020
Thu Dec 26 2019,10:00p,Minnesota Timberwolves,105,Sacramento Kings,104,2OT,17583,Golden 1 Center,,2020
Thu Dec 26 2019,10:30p,Portland Trail Blazers,115,Utah Jazz,121,,18306,Vivint Smart Home Arena,,2020
Fri Dec 27 2019,4:00p,Cleveland Cavaliers,117,Boston Celtics,129,,19156,TD Garden,,2020
Fri Dec 27 2019,7:00p,Oklahoma City Thunder,104,Charlotte Hornets,102,OT,18418,Spectrum Center,,2020
Fri Dec 27 2019,7:00p,Philadelphia 76ers,97,Orlando Magic,98,,17311,Amway Center,,2020
Fri Dec 27 2019,7:30p,Milwaukee Bucks,112,Atlanta Hawks,86,,17358,State Farm Arena,,2020
Fri Dec 27 2019,8:00p,Indiana Pacers,112,Miami Heat,113,,19767,AmericanAirlines Arena,,2020
Fri Dec 27 2019,10:30p,Phoenix Suns,96,Golden State Warriors,105,,18064,Chase Center,,2020
Sat Dec 28 2019,5:00p,Memphis Grizzlies,110,Denver Nuggets,119,,19697,Pepsi Center,,2020
Sat Dec 28 2019,7:00p,Toronto Raptors,113,Boston Celtics,97,,19156,TD Garden,,2020
Sat Dec 28 2019,7:00p,Indiana Pacers,98,New Orleans Pelicans,120,,15391,Smoothie King Center,,2020
Sat Dec 28 2019,8:00p,Atlanta Hawks,81,Chicago Bulls,116,,21496,United Center,,2020
Sat Dec 28 2019,8:00p,Brooklyn Nets,98,Houston Rockets,108,,18306,Toyota Center,,2020
Sat Dec 28 2019,8:00p,Philadelphia 76ers,116,Miami Heat,117,OT,19865,AmericanAirlines Arena,,2020
Sat Dec 28 2019,8:00p,Cleveland Cavaliers,94,Minnesota Timberwolves,88,,15411,Target Center,,2020
Sat Dec 28 2019,8:00p,New York Knicks,107,Washington Wizards,100,,19033,Capital One Arena,,2020
Sat Dec 28 2019,8:30p,Dallas Mavericks,141,Golden State Warriors,121,,18064,Chase Center,,2020
Sat Dec 28 2019,8:30p,Orlando Magic,100,Milwaukee Bucks,111,,17920,Fiserv Forum,,2020
Sat Dec 28 2019,8:30p,Detroit Pistons,109,San Antonio Spurs,136,,18524,AT&T Center,,2020
Sat Dec 28 2019,9:00p,Phoenix Suns,112,Sacramento Kings,110,,17583,Golden 1 Center,,2020
Sat Dec 28 2019,10:00p,Los Angeles Lakers,128,Portland Trail Blazers,120,,19960,Moda Center,,2020
Sat Dec 28 2019,10:30p,Utah Jazz,120,Los Angeles Clippers,107,,19068,STAPLES Center,,2020
Sun Dec 29 2019,6:00p,Oklahoma City Thunder,98,Toronto Raptors,97,,19800,Scotiabank Arena,,2020
Sun Dec 29 2019,8:00p,Sacramento Kings,115,Denver Nuggets,120,,19520,Pepsi Center,,2020
Sun Dec 29 2019,8:00p,Charlotte Hornets,104,Memphis Grizzlies,117,,16842,FedEx Forum,,2020
Sun Dec 29 2019,8:00p,Houston Rockets,112,New Orleans Pelicans,127,,17712,Smoothie King Center,,2020
Sun Dec 29 2019,9:30p,Dallas Mavericks,95,Los Angeles Lakers,108,,18997,STAPLES Center,,2020
Mon Dec 30 2019,7:00p,Atlanta Hawks,101,Orlando Magic,93,,17784,Amway Center,,2020
Mon Dec 30 2019,7:00p,Miami Heat,105,Washington Wizards,123,,20476,Capital One Arena,,2020
Mon Dec 30 2019,8:00p,Milwaukee Bucks,123,Chicago Bulls,102,,21954,United Center,,2020
Mon Dec 30 2019,8:00p,Brooklyn Nets,115,Minnesota Timberwolves,122,OT,15824,Target Center,,2020
Mon Dec 30 2019,9:00p,Detroit Pistons,81,Utah Jazz,104,,18306,Vivint Smart Home Arena,,2020
Mon Dec 30 2019,10:00p,Phoenix Suns,122,Portland Trail Blazers,116,,19896,Moda Center,,2020
Tue Dec 31 2019,3:00p,Boston Celtics,109,Charlotte Hornets,92,,19216,Spectrum Center,,2020
Tue Dec 31 2019,3:00p,Philadelphia 76ers,97,Indiana Pacers,115,,17923,Bankers Life Fieldhouse,,2020
Tue Dec 31 2019,5:00p,Los Angeles Clippers,105,Sacramento Kings,87,,16231,Golden 1 Center,,2020
Tue Dec 31 2019,7:00p,Denver Nuggets,104,Houston Rockets,130,,18055,Toyota Center,,2020
Tue Dec 31 2019,7:00p,Golden State Warriors,113,San Antonio Spurs,117,OT,18354,AT&T Center,,2020
Tue Dec 31 2019,7:00p,Cleveland Cavaliers,97,Toronto Raptors,117,,19800,Scotiabank Arena,,2020
Tue Dec 31 2019,8:00p,Dallas Mavericks,101,Oklahoma City Thunder,106,,18203,Chesapeake Energy Arena,,2020
Wed Jan 1 2020,6:00p,Orlando Magic,122,Washington Wizards,101,,14921,Capital One Arena,,2020
Wed Jan 1 2020,7:30p,Portland Trail Blazers,93,New York Knicks,117,,19812,Madison Square Garden (IV),,2020
Wed Jan 1 2020,8:00p,Minnesota Timberwolves,104,Milwaukee Bucks,106,,17819,Fiserv Forum,,2020
Wed Jan 1 2020,10:30p,Phoenix Suns,107,Los Angeles Lakers,117,,18997,STAPLES Center,,2020
Thu Jan 2 2020,7:00p,Charlotte Hornets,109,Cleveland Cavaliers,106,,17859,Rocket Mortgage Fieldhouse,,2020
Thu Jan 2 2020,7:00p,Denver Nuggets,124,Indiana Pacers,116,,16688,Bankers Life Fieldhouse,,2020
Thu Jan 2 2020,7:30p,Toronto Raptors,76,Miami Heat,84,,19939,AmericanAirlines Arena,,2020
Thu Jan 2 2020,8:00p,Utah Jazz,102,Chicago Bulls,98,,19398,United Center,,2020
Thu Jan 2 2020,8:00p,Golden State Warriors,84,Minnesota Timberwolves,99,,15477,Target Center,,2020
Thu Jan 2 2020,8:30p,Brooklyn Nets,111,Dallas Mavericks,123,,20289,American Airlines Center,,2020
Thu Jan 2 2020,8:30p,Oklahoma City Thunder,109,San Antonio Spurs,103,,18354,AT&T Center,,2020
Thu Jan 2 2020,10:00p,Memphis Grizzlies,123,Sacramento Kings,128,,17351,Golden 1 Center,,2020
Thu Jan 2 2020,10:30p,Detroit Pistons,112,Los Angeles Clippers,126,,19068,STAPLES Center,,2020
Fri Jan 3 2020,7:00p,Atlanta Hawks,106,Boston Celtics,109,,19156,TD Garden,,2020
Fri Jan 3 2020,7:00p,Miami Heat,85,Orlando Magic,105,,17198,Amway Center,,2020
Fri Jan 3 2020,7:00p,Portland Trail Blazers,122,Washington Wizards,103,,17945,Capital One Arena,,2020
Fri Jan 3 2020,8:00p,Philadelphia 76ers,108,Houston Rockets,118,,18055,Toyota Center,,2020
Fri Jan 3 2020,9:00p,New York Knicks,112,Phoenix Suns,120,,18055,Talking Stick Resort Arena,,2020
Fri Jan 3 2020,10:30p,New Orleans Pelicans,113,Los Angeles Lakers,123,,18997,STAPLES Center,,2020
Sat Jan 4 2020,3:30p,Memphis Grizzlies,140,Los Angeles Clippers,114,,19068,STAPLES Center,,2020
Sat Jan 4 2020,6:00p,Toronto Raptors,121,Brooklyn Nets,102,,17732,Barclays Center,,2020
Sat Jan 4 2020,7:00p,Utah Jazz,109,Orlando Magic,96,,16913,Amway Center,,2020
Sat Jan 4 2020,7:30p,Indiana Pacers,111,Atlanta Hawks,116,,16420,State Farm Arena,,2020
